project_id,merged_project,modality,model,mean_c_index,std_c_index,c_indices
TCGA-CHOL,TCGA-CHOL,kronecker,cox,0.5654983128736384,0.07930529330294707,"[0.6086956521739131, 0.5625, 0.4482758620689655, 0.6842105263157895, 0.5238095238095238]"
TCGA-CHOL,TCGA-CHOL,kronecker,rsf,0.4466227882299451,0.18841720469003587,"[0.08695652173913043, 0.5625, 0.5172413793103449, 0.4473684210526316, 0.6190476190476191]"
TCGA-CHOL,TCGA-CHOL,kronecker,deepsurv,0.5482300438126801,0.12578539854621493,"[0.5652173913043478, 0.40625, 0.41379310344827586, 0.7368421052631579, 0.6190476190476191]"
TCGA-HNSC,TCGA-HNSC,clinical,cox,0.8367028563942178,0.008234648360566142,"[0.8428571428571429, 0.8490743646062128, 0.8277002204261572, 0.8286454478164322, 0.8352371062651437]"
TCGA-HNSC,TCGA-HNSC,clinical,rsf,0.7595032828952307,0.018736281505302783,"[0.7792857142857142, 0.7580796987762787, 0.7281410727406319, 0.7538860103626943, 0.7781239183108342]"
TCGA-HNSC,TCGA-HNSC,clinical,deepsurv,0.8642258307395467,0.024253806415007115,"[0.8407142857142857, 0.897081895199247, 0.8629684055841293, 0.8349370836417469, 0.8854274835583247]"
TCGA-HNSC,TCGA-HNSC,pathology,cox,0.5625445697092928,0.03532772622958173,"[0.6264285714285714, 0.5660495764041418, 0.5202057310800882, 0.5455218356772761, 0.5545171339563862]"
TCGA-HNSC,TCGA-HNSC,pathology,rsf,0.4709501402205788,0.04384817761735967,"[0.49142857142857144, 0.5233762158770003, 0.5011021307861866, 0.43005181347150256, 0.4087919695396331]"
TCGA-HNSC,TCGA-HNSC,pathology,deepsurv,0.5448221516704029,0.04069295711852596,"[0.5932142857142857, 0.47819265767179164, 0.5422483468038207, 0.5299777942264989, 0.5804776739356179]"
TCGA-HNSC,TCGA-HNSC,molecular,cox,0.5525029130646228,0.02896524997596037,"[0.5335714285714286, 0.5883275807969878, 0.5679647318148421, 0.5662472242783123, 0.5064035998615438]"
TCGA-HNSC,TCGA-HNSC,molecular,rsf,0.5075107310815078,0.041003489505858075,"[0.44571428571428573, 0.559774082208974, 0.4981631153563556, 0.5451517394522576, 0.4887504326756663]"
TCGA-HNSC,TCGA-HNSC,molecular,deepsurv,0.5565567720632625,0.033302446436016805,"[0.5210714285714285, 0.6093504863508001, 0.5756796473181485, 0.5536639526276832, 0.523018345448252]"
TCGA-HNSC,TCGA-HNSC,concat,cox,0.7693831381757741,0.01452285848223528,"[0.7760714285714285, 0.7609036711641042, 0.7468772961058046, 0.7897853441894893, 0.7732779508480443]"
TCGA-HNSC,TCGA-HNSC,concat,rsf,0.7360091142758332,0.014713586987270804,"[0.7328571428571429, 0.7571383746470034, 0.7127112417340191, 0.7327905255366395, 0.7445482866043613]"
TCGA-HNSC,TCGA-HNSC,concat,deepsurv,0.7980749439768964,0.018034262167155625,"[0.7903571428571429, 0.7678067147787888, 0.8192505510653931, 0.8119911176905995, 0.800969193492558]"
TCGA-HNSC,TCGA-HNSC,mean_pool,cox,0.6401529460146881,0.020027076308257973,"[0.6696428571428571, 0.6435519297144651, 0.6113152094048494, 0.6262028127313102, 0.6500519210799585]"
TCGA-HNSC,TCGA-HNSC,mean_pool,rsf,0.6157061801915086,0.044091221273327645,"[0.6417857142857143, 0.6617508628804518, 0.6502571638501102, 0.5581051073279053, 0.566632052613361]"
TCGA-HNSC,TCGA-HNSC,mean_pool,deepsurv,0.670847529412154,0.044905123044084165,"[0.6778571428571428, 0.6121744587386256, 0.6983835415135929, 0.6302738712065137, 0.7355486327448945]"
TCGA-HNSC,TCGA-HNSC,kronecker,cox,0.6289820985419013,0.052028728333753334,"[0.6371428571428571, 0.6535927204267336, 0.5922116091109478, 0.5551443375277573, 0.7068189685012115]"
TCGA-HNSC,TCGA-HNSC,kronecker,rsf,0.6605206049499929,0.028776266624381305,"[0.6342857142857142, 0.6397866331973643, 0.6590742101396032, 0.6543301258327165, 0.7151263412945656]"
TCGA-HNSC,TCGA-HNSC,kronecker,deepsurv,0.6788296183984872,0.024637929515441397,"[0.6807142857142857, 0.6855977408220897, 0.6399706098457016, 0.6713545521835678, 0.7165109034267912]"
TCGA-LGG,TCGA-LGG,clinical,cox,0.8833673067610951,0.012608154313746189,"[0.8968565815324165, 0.8950563746747615, 0.8740679370339686, 0.8639455782312925, 0.8869100623330365]"
TCGA-LGG,TCGA-LGG,clinical,rsf,0.8341303751371818,0.02300556670609092,"[0.8506876227897839, 0.8143972246313964, 0.8666114333057167, 0.8036929057337221, 0.8352626892252895]"
TCGA-LGG,TCGA-LGG,clinical,deepsurv,0.9082338986530297,0.015120787467723893,"[0.9263261296660118, 0.9080659150043365, 0.8989229494614748, 0.8853255587949466, 0.9225289403383793]"
TCGA-LGG,TCGA-LGG,pathology,cox,0.5526622084170267,0.05123143489694776,"[0.46168958742632615, 0.6201214223764093, 0.5575807787903894, 0.5549076773566569, 0.5690115761353517]"
TCGA-LGG,TCGA-LGG,pathology,rsf,0.545832945562905,0.09558364328182076,"[0.4027504911591356, 0.6895056374674762, 0.5973487986743994, 0.5364431486880467, 0.5031166518254675]"
TCGA-LGG,TCGA-LGG,pathology,deepsurv,0.4987918337989986,0.04193873435178005,"[0.4400785854616896, 0.5290546400693842, 0.4904722452361226, 0.4742468415937804, 0.560106856634016]"
TCGA-LGG,TCGA-LGG,molecular,cox,0.5559673978097954,0.050597763038913265,"[0.630648330058939, 0.5533391153512576, 0.5898922949461475, 0.5179786200194364, 0.4879786286731968]"
TCGA-LGG,TCGA-LGG,molecular,rsf,0.5305516368441023,0.014357278002065146,"[0.5206286836935167, 0.5429314830875975, 0.5144987572493787, 0.5519922254616132, 0.5227070347284061]"
TCGA-LGG,TCGA-LGG,molecular,deepsurv,0.5205539100585108,0.03463844540790251,"[0.5019646365422397, 0.5307892454466608, 0.5070422535211268, 0.5821185617103984, 0.4808548530721282]"
TCGA-LGG,TCGA-LGG,concat,cox,0.8251809612892856,0.013319134753726135,"[0.8487229862475442, 0.8196010407632264, 0.8210439105219552, 0.8279883381924198, 0.8085485307212823]"
TCGA-LGG,TCGA-LGG,concat,rsf,0.8192099975007062,0.03158947201490474,"[0.7760314341846758, 0.8204683434518647, 0.8690969345484673, 0.7978620019436345, 0.8325912733748887]"
TCGA-LGG,TCGA-LGG,concat,deepsurv,0.8699415315081349,0.018513897927150795,"[0.8506876227897839, 0.8681699913269731, 0.8856669428334715, 0.8493683187560739, 0.8958147818343722]"
TCGA-LGG,TCGA-LGG,mean_pool,cox,0.6238171703432,0.010538015244581365,"[0.6080550098231827, 0.6235906331309627, 0.6338028169014085, 0.6365403304178814, 0.6170970614425646]"
TCGA-LGG,TCGA-LGG,mean_pool,rsf,0.5864518663875959,0.11459989418204919,"[0.4292730844793713, 0.6782307025151778, 0.7506213753106876, 0.5558794946550049, 0.5182546749777382]"
TCGA-LGG,TCGA-LGG,mean_pool,deepsurv,0.6827703293064028,0.026226014992528718,"[0.7170923379174853, 0.6869037294015612, 0.6768848384424192, 0.6375121477162293, 0.6954585930543188]"
TCGA-LGG,TCGA-LGG,kronecker,cox,0.6227136870874291,0.06814657170621796,"[0.587426326129666, 0.5767562879444926, 0.6536868268434134, 0.5539358600583091, 0.7417631344612645]"
TCGA-LGG,TCGA-LGG,kronecker,rsf,0.6433887870856351,0.06156843154563183,"[0.5442043222003929, 0.7241977450130095, 0.6296603148301574, 0.6287657920310982, 0.6901157613535174]"
TCGA-LGG,TCGA-LGG,kronecker,deepsurv,0.6799222116386069,0.05016861558257478,"[0.6149312377210217, 0.7250650477016479, 0.6578293289146645, 0.6511175898931001, 0.7506678539626002]"
TCGA-OV,TCGA-OV,clinical,cox,0.7467312821998967,0.018145359289968407,"[0.7758236314094624, 0.7257262496728605, 0.7325933400605449, 0.7413748378728924, 0.7581383519837233]"
TCGA-OV,TCGA-OV,clinical,rsf,0.6659676728751003,0.03792986967242021,"[0.7327223185533812, 0.6144988222978278, 0.6632189707366297, 0.6607003891050583, 0.6586978636826043]"
TCGA-OV,TCGA-OV,clinical,deepsurv,0.7787822377005605,0.011525552224746046,"[0.7914292791676988, 0.7940329756608218, 0.7694248234106963, 0.7719844357976654, 0.7670396744659207]"
TCGA-OV,TCGA-OV,pathology,cox,0.5130941873989193,0.062072813697430736,"[0.4684171414416646, 0.4553781732530751, 0.47426841574167505, 0.5486381322957199, 0.6187690742624619]"
TCGA-OV,TCGA-OV,pathology,rsf,0.48721756766898067,0.05668471867352415,"[0.49690364131781023, 0.44883538340748497, 0.4124621594349142, 0.496757457846952, 0.5811291963377416]"
TCGA-OV,TCGA-OV,pathology,deepsurv,0.47924462870204676,0.030226831866847163,"[0.45454545454545453, 0.4561633080345459, 0.4558526740665994, 0.501686121919585, 0.5279755849440488]"
TCGA-OV,TCGA-OV,molecular,cox,0.49251154774220984,0.04571163987474247,"[0.4406737676492445, 0.5681758701910494, 0.5191725529767911, 0.4622568093385214, 0.4722787385554425]"
TCGA-OV,TCGA-OV,molecular,rsf,0.49423725233757915,0.03001853112627919,"[0.49826603913797374, 0.5346767861816278, 0.5175327951564077, 0.4575875486381323, 0.46312309257375384]"
TCGA-OV,TCGA-OV,molecular,deepsurv,0.4802498268792027,0.0353464598089037,"[0.45776566757493187, 0.542528133996336, 0.4962159434914228, 0.44721141374837875, 0.45752797558494407]"
TCGA-OV,TCGA-OV,concat,cox,0.6546608400843895,0.035675119064637564,"[0.590289819172653, 0.6694582570007851, 0.6453077699293642, 0.6747081712062257, 0.6935401831129197]"
TCGA-OV,TCGA-OV,concat,rsf,0.6282221273867897,0.03700431629643491,"[0.6631161753777558, 0.568437581784873, 0.6074672048435923, 0.6339818417639429, 0.6681078331637843]"
TCGA-OV,TCGA-OV,concat,deepsurv,0.709836730362796,0.02307928980911845,"[0.7287589794401783, 0.6752159120649045, 0.6889505549949546, 0.727367055771725, 0.7288911495422177]"
TCGA-OV,TCGA-OV,mean_pool,cox,0.5447567058534472,0.03615431687839454,"[0.5278672281397077, 0.5263020151792724, 0.4987386478304743, 0.5699092088197146, 0.6009664292980671]"
TCGA-OV,TCGA-OV,mean_pool,rsf,0.5366119893961325,0.044131449347006295,"[0.5243993064156552, 0.49489662392043965, 0.5083249243188698, 0.5348897535667964, 0.6205493387589013]"
TCGA-OV,TCGA-OV,mean_pool,deepsurv,0.5962278120359376,0.046036060224363864,"[0.5702254149120635, 0.5482857890604553, 0.6359737638748738, 0.5610894941634241, 0.6655645981688708]"
TCGA-OV,TCGA-OV,kronecker,cox,0.5607316356124626,0.03951999375574311,"[0.6108496408223929, 0.49384977754514525, 0.5461654894046418, 0.5686121919584954, 0.5841810783316378]"
TCGA-OV,TCGA-OV,kronecker,rsf,0.5515000865948101,0.03168436224292248,"[0.5826108496408224, 0.5624182151269301, 0.5835015136226034, 0.5053177691309987, 0.5236520854526958]"
TCGA-OV,TCGA-OV,kronecker,deepsurv,0.5660038422738705,0.03283742493012667,"[0.6202625712162497, 0.5469772310913373, 0.5829969727547931, 0.5546044098573282, 0.525178026449644]"
TCGA-SARC,TCGA-SARC,clinical,cox,0.8506279585933599,0.02138092158219622,"[0.8846761453396524, 0.8639455782312925, 0.8306451612903226, 0.8275862068965517, 0.846286701208981]"
TCGA-SARC,TCGA-SARC,clinical,rsf,0.8084975568959523,0.034473928898078036,"[0.8578199052132701, 0.8401360544217688, 0.7741935483870968, 0.7741379310344828, 0.7962003454231433]"
TCGA-SARC,TCGA-SARC,clinical,deepsurv,0.8465015010510817,0.03830880641423179,"[0.9036334913112164, 0.8282312925170068, 0.7870967741935484, 0.8568965517241379, 0.8566493955094991]"
TCGA-SARC,TCGA-SARC,molecular,cox,0.5245259639632835,0.0953617245743448,"[0.47709320695102686, 0.5561224489795918, 0.5451612903225806, 0.3775862068965517, 0.6666666666666666]"
TCGA-SARC,TCGA-SARC,molecular,rsf,0.4550815356516978,0.07814165091836081,"[0.4470774091627172, 0.5833333333333334, 0.4096774193548387, 0.35, 0.4853195164075993]"
TCGA-SARC,TCGA-SARC,molecular,deepsurv,0.5401169938523834,0.061299235001215716,"[0.5150078988941548, 0.564625850340136, 0.5370967741935484, 0.4482758620689655, 0.6355785837651122]"
TCGA-SARC,TCGA-SARC,concat,cox,0.8424681773194764,0.03196680011500184,"[0.8815165876777251, 0.8758503401360545, 0.7983870967741935, 0.8362068965517241, 0.8203799654576857]"
TCGA-SARC,TCGA-SARC,concat,rsf,0.7966404432139724,0.040012991840478296,"[0.8530805687203792, 0.8333333333333334, 0.7661290322580645, 0.7482758620689656, 0.7823834196891192]"
TCGA-SARC,TCGA-SARC,concat,deepsurv,0.8133213969139028,0.03965122213143989,"[0.8404423380726699, 0.8503401360544217, 0.8209677419354838, 0.7379310344827587, 0.8169257340241797]"
TCGA-SARC,TCGA-SARC,mean_pool,cox,0.7460724044601024,0.05779319941760139,"[0.7756714060031595, 0.7976190476190477, 0.7419354838709677, 0.6362068965517241, 0.7789291882556131]"
TCGA-SARC,TCGA-SARC,mean_pool,rsf,0.7047028373144941,0.044986172409150246,"[0.721958925750395, 0.7840136054421769, 0.6870967741935484, 0.6724137931034483, 0.6580310880829016]"
TCGA-SARC,TCGA-SARC,mean_pool,deepsurv,0.7594994748057247,0.04915317914432766,"[0.7725118483412322, 0.826530612244898, 0.7903225806451613, 0.6913793103448276, 0.7167530224525043]"
TCGA-SARC,TCGA-SARC,kronecker,cox,0.624925936949793,0.08071196214057094,"[0.6398104265402843, 0.7074829931972789, 0.6451612903225806, 0.4706896551724138, 0.6614853195164075]"
TCGA-SARC,TCGA-SARC,kronecker,rsf,0.5822549023934624,0.094985374423686,"[0.5781990521327014, 0.6547619047619048, 0.6306451612903226, 0.4, 0.6476683937823834]"
TCGA-SARC,TCGA-SARC,kronecker,deepsurv,0.6353863827290339,0.08458482970652827,"[0.5592417061611374, 0.7125850340136054, 0.6935483870967742, 0.5086206896551724, 0.7029360967184801]"
TCGA-THYM,TCGA-THYM,clinical,cox,0.9782051282051281,0.03233210311004743,"[1.0, 0.9743589743589743, 0.9166666666666666, 1.0, 1.0]"
TCGA-THYM,TCGA-THYM,clinical,rsf,0.8720862470862472,0.07171810823691221,"[0.8636363636363636, 0.8205128205128205, 0.7916666666666666, 1.0, 0.8846153846153846]"
TCGA-THYM,TCGA-THYM,clinical,deepsurv,0.936946386946387,0.043130472573732245,"[0.9090909090909091, 0.9743589743589743, 0.9166666666666666, 1.0, 0.8846153846153846]"
TCGA-THYM,TCGA-THYM,molecular,cox,0.6735431235431235,0.20011570161361156,"[0.6818181818181818, 0.717948717948718, 0.5833333333333334, 1.0, 0.38461538461538464]"
TCGA-THYM,TCGA-THYM,molecular,rsf,0.4390559440559441,0.20730887012429638,"[0.18181818181818182, 0.5128205128205128, 0.20833333333333334, 0.6, 0.6923076923076923]"
TCGA-THYM,TCGA-THYM,molecular,deepsurv,0.6345571095571095,0.23208640248244847,"[0.7272727272727273, 0.6153846153846154, 0.2916666666666667, 1.0, 0.5384615384615384]"
TCGA-THYM,TCGA-THYM,concat,cox,0.9833333333333332,0.03333333333333335,"[1.0, 1.0, 0.9166666666666666, 1.0, 1.0]"
TCGA-THYM,TCGA-THYM,concat,rsf,0.8593822843822844,0.09985828712051163,"[0.9090909090909091, 0.7948717948717948, 0.7083333333333334, 1.0, 0.8846153846153846]"
TCGA-THYM,TCGA-THYM,concat,deepsurv,0.9671911421911423,0.0294526087920741,"[0.9545454545454546, 1.0, 0.9583333333333334, 1.0, 0.9230769230769231]"
TCGA-THYM,TCGA-THYM,mean_pool,cox,0.9742424242424242,0.03374402644139408,"[0.9545454545454546, 1.0, 0.9166666666666666, 1.0, 1.0]"
TCGA-THYM,TCGA-THYM,mean_pool,rsf,0.8823426573426574,0.06712932602030813,"[0.8636363636363636, 0.8717948717948718, 0.7916666666666666, 1.0, 0.8846153846153846]"
TCGA-THYM,TCGA-THYM,mean_pool,deepsurv,0.9657925407925407,0.03355327863177291,"[0.9090909090909091, 1.0, 0.9583333333333334, 1.0, 0.9615384615384616]"
TCGA-THYM,TCGA-THYM,kronecker,cox,0.6840675990675991,0.1432916239688223,"[0.6363636363636364, 0.7692307692307693, 0.7916666666666666, 0.8, 0.4230769230769231]"
TCGA-THYM,TCGA-THYM,kronecker,rsf,0.7206876456876457,0.21147693467802955,"[0.8181818181818182, 0.7948717948717948, 0.375, 1.0, 0.6153846153846154]"
TCGA-THYM,TCGA-THYM,kronecker,deepsurv,0.8296620046620047,0.14885594543134759,"[0.8181818181818182, 0.7948717948717948, 0.9583333333333334, 1.0, 0.5769230769230769]"
